target_x,target_y,target_z,target_radius,miss_distance,t_closest,closest_x,closest_y,closest_z,apogee,impact_time,max_gimbal_pitch_deg,max_gimbal_yaw_deg,waypoint_index,waypoint_count,final_waypoint_reached,ground_terminated,terminal_guidance
-143.720075,59.325558,15.462240,156.250000,96.767740,2.879306,-122.135112,34.022127,106.334794,127.164224,7.792000,29.999999,29.999682,0,3,0,1,1
65.828618,-140.671933,17.089844,156.250000,91.773124,2.779765,56.478404,-116.165296,105.034738,124.072190,7.650000,30.000000,29.999342,0,3,0,1,1
46.426365,148.014568,18.717448,156.250000,72.930602,2.848263,45.167607,137.173883,90.826863,95.694152,6.496000,30.000000,29.998953,0,3,0,1,1
-134.038339,-77.677957,20.345052,156.250000,89.285945,2.879628,-115.121308,-56.818297,105.074035,125.575543,7.837000,30.000000,29.999879,0,3,0,1,1
151.089138,-33.216523,21.972656,156.250000,65.564400,2.874345,143.350631,-34.821502,87.058984,89.853470,6.259000,30.000000,29.998773,0,3,0,1,1
-88.833000,126.355801,23.600260,156.250000,111.820786,2.681546,-74.114801,67.787510,117.711992,186.241577,10.061000,29.997442,29.998888,0,3,0,1,1
-19.816339,-152.921320,25.227865,156.250000,113.971019,2.586387,-28.334506,-87.162274,117.924046,212.707435,11.199000,30.000000,29.998910,0,3,0,1,1
117.698449,99.196378,26.855469,156.250000,60.121804,2.856133,110.477154,97.231816,86.509678,89.559860,6.353000,30.000000,29.996034,0,3,0,1,1
-153.500760,6.347738,28.483073,156.250000,82.272400,2.875726,-127.818936,-0.566457,106.337974,130.091042,8.189000,30.000000,29.999929,0,3,0,1,1
108.678621,-108.149743,30.110677,156.250000,55.963794,2.840773,104.478048,-103.191842,85.695933,88.895109,6.414000,30.000000,29.997744,0,3,0,1,1
-7.066951,152.829324,31.738281,156.250000,85.982445,2.766512,-6.228788,122.591176,112.223887,145.196280,8.733000,30.000000,29.999329,0,3,0,1,1
-97.801644,-117.199056,33.365885,156.250000,80.838553,2.933682,-96.488398,-88.250403,108.831921,130.353148,8.155000,29.999740,29.999611,0,3,0,1,1
150.921091,20.306219,34.993490,156.250000,61.802935,2.865740,140.042284,19.339171,95.823739,103.587734,7.105000,30.000000,29.987903,0,3,0,1,1
-124.686620,86.753702,36.621094,156.250000,81.377234,2.927367,-115.167257,56.535339,111.577658,137.894881,8.540000,29.999232,29.999524,0,3,0,1,1
33.250594,-147.802225,38.248698,156.250000,84.488464,2.756511,23.419125,-116.041998,115.920641,160.497395,9.489000,30.000000,29.999329,0,3,0,1,1
75.112074,131.080584,39.876302,156.250000,46.991109,2.824808,71.941605,125.921441,86.475612,90.750963,6.692000,30.000000,29.996107,0,3,0,1,1
-143.510727,-45.783836,41.503906,156.250000,68.052725,2.896542,-124.556108,-36.473944,106.197196,130.677788,8.459000,30.000000,29.999933,0,3,0,1,1
136.331175,-62.988461,43.131510,156.250000,43.368881,2.825460,130.416050,-62.834395,86.094837,90.469741,6.798000,30.000000,29.989229,0,3,0,1,1
-57.794110,138.096072,44.759115,156.250000,94.076670,2.699372,-50.926871,87.835859,123.987720,218.548834,12.031000,30.000000,29.999195,0,3,0,1,1
-50.499002,-140.400091,46.386719,156.250000,83.185597,2.867366,-58.422994,-102.065095,119.786187,171.740914,10.067000,29.995285,29.999936,0,3,0,1,1
131.618732,69.175117,48.014323,156.250000,41.240113,2.849487,125.857489,67.959550,88.831934,94.433169,7.083000,30.000000,29.998857,0,3,0,1,1
-143.260911,37.763116,49.641927,156.250000,60.292286,2.910653,-128.352811,24.792907,106.604037,131.501124,8.695000,30.000000,29.999877,0,3,0,1,1
79.827170,-124.149590,51.269531,156.250000,45.906219,2.821115,76.483454,-115.380302,96.206154,108.698235,7.844000,30.000000,29.998666,0,3,0,1,1
24.902304,144.899382,52.897135,156.250000,47.639045,2.815392,25.270521,133.971419,99.264394,115.266296,8.151000,30.000000,29.998769,0,3,0,1,1
-115.769252,-89.658216,54.524740,156.250000,56.489196,2.903590,-108.296607,-71.395470,107.455458,135.538838,8.971000,29.999946,29.999858,0,3,0,1,1
145.313595,-12.038934,56.152344,156.250000,32.971900,2.832159,140.363367,-12.257000,88.749795,96.113234,7.442000,30.000000,29.999038,0,3,0,1,1
-98.584782,106.567260,57.779948,156.250000,70.004548,2.884828,-94.052540,73.907943,119.533202,175.219502,10.549000,29.995500,29.999970,0,3,0,1,1
0.704988,-144.514042,59.407552,156.250000,76.185202,2.751692,-9.907743,-107.520323,125.157227,222.226344,12.817000,30.000000,29.999315,0,3,0,1,1
96.641222,106.532842,61.035156,156.250000,25.712502,2.774505,92.871984,104.299070,86.371610,97.071294,7.902000,30.000000,29.983328,0,3,0,1,1
-142.523549,-13.209050,62.662760,156.250000,47.982752,2.877459,-126.652976,-14.344885,107.930623,146.540934,9.824000,30.000000,29.999400,0,3,0,1,1
113.438599,-86.095852,64.290365,156.250000,22.136377,2.759932,110.016471,-84.282367,86.085306,98.860225,8.134000,30.000000,29.992569,0,3,0,1,1
-25.355654,139.377095,65.917969,156.250000,57.654039,2.775712,-25.177349,115.561734,118.423063,185.292035,11.419000,30.000000,29.999162,0,3,0,1,1
-75.041951,-119.249166,67.545573,156.250000,54.238187,2.871218,-77.848469,-94.023080,115.478328,173.464952,11.053000,29.996935,29.999912,0,3,0,1,1
135.121515,37.031205,69.173177,156.250000,30.178835,2.784901,128.068213,35.641456,98.483271,123.598782,9.211000,30.000000,29.980856,0,3,0,1,1
-123.923152,63.595316,70.800781,156.250000,46.470837,2.854928,-114.822979,44.710141,112.274577,170.406429,11.167000,29.998136,29.999783,0,3,0,1,1
48.127284,-129.815084,72.428385,156.250000,39.487655,2.774339,43.767869,-117.458494,109.678689,160.181508,10.771000,30.000000,29.998818,0,3,0,1,1
51.875606,127.431136,74.055990,156.250000,14.167272,2.733586,51.013826,124.348721,87.856991,120.617892,9.856000,30.000000,29.996688,0,3,0,1,1
-123.527000,-58.541750,75.683594,156.250000,34.432348,2.832767,-114.199255,-49.657344,107.615507,167.494043,11.451000,30.000000,29.999893,0,3,0,1,1
129.756031,-40.005171,77.311198,156.250000,11.859984,2.728625,126.911952,-39.286207,88.802652,134.803719,10.829000,30.000000,29.990345,0,3,0,1,1
-68.179810,116.336759,78.938802,156.250000,59.926296,2.753376,-63.043167,83.002535,128.472683,284.903149,16.333000,30.000000,29.999342,0,3,0,1,1
-28.107846,-130.893337,80.566406,156.250000,58.136146,2.758137,-34.278075,-98.637982,128.538604,288.654527,16.567000,29.999999,29.999355,0,3,0,1,1
108.333442,76.955003,82.194010,156.250000,9.430360,2.715262,105.965775,75.674714,91.232080,162.757986,12.507000,30.000000,29.990946,0,3,0,1,1
-130.851278,16.307743,83.821615,156.250000,27.374815,2.803911,-120.920042,11.635222,108.899864,202.006432,13.695000,30.000000,29.999877,0,3,0,1,1
84.790116,-99.614907,85.449219,156.250000,7.633402,2.695430,83.018677,-97.954116,92.686111,191.158385,14.090000,30.000000,29.996271,0,3,0,1,1
4.728034,129.650820,87.076823,156.250000,22.262663,2.732610,4.696446,121.735778,107.884929,196.917227,13.520000,30.000000,29.998432,0,3,0,1,1
-90.286912,-91.618015,88.704427,156.250000,30.060423,2.793930,-87.994170,-76.783367,114.748727,243.751187,15.586000,29.995428,29.999756,0,3,0,1,1
127.325580,6.510243,90.332031,156.250000,11.438326,2.691322,123.378376,5.788843,101.043448,217.528019,15.062000,30.000000,29.543067,0,3,0,1,1
-97.382377,80.462169,91.959635,156.250000,34.704782,2.785416,-92.996638,61.523582,120.708846,290.824022,17.411000,29.989751,29.999794,0,3,0,1,1
17.289359,-123.921625,93.587240,156.250000,30.717437,2.730483,11.583659,-110.491877,120.617737,282.302014,17.043000,30.000000,29.998865,0,3,0,1,1
70.259354,102.038322,95.214844,156.250000,3.802664,2.633990,68.860770,100.946695,98.578260,381.318925,20.889000,29.999211,29.981556,0,3,0,1,1
-119.497162,-27.496018,96.842448,156.250000,20.610728,2.739939,-110.672296,-22.675292,114.833680,307.474009,18.342000,29.999846,29.977562,0,3,0,1,1
105.552940,-59.802076,98.470052,156.250000,3.638851,2.623329,103.759337,-59.481839,101.619921,438.068942,22.285000,29.998528,29.960256,0,3,0,1,1
-37.022419,114.122137,100.097656,156.250000,29.987248,2.713940,-36.615293,98.000071,125.379039,368.189183,19.955000,30.000000,29.998910,0,3,0,1,1
-49.217834,-107.905693,101.725260,156.250000,29.130102,2.739477,-51.565181,-90.594899,125.035970,402.172793,21.043000,29.987421,29.999470,0,3,0,1,1
107.877742,45.767244,103.352865,156.250000,3.167712,2.630288,106.242387,45.651632,106.063334,477.971876,23.187000,29.999692,29.862918,0,3,0,1,1
-109.088713,38.636983,104.980469,156.250000,15.143095,2.720686,-103.199386,32.911570,117.702450,434.256930,22.097000,29.985629,29.999756,0,3,0,1,1
53.636538,-100.855853,106.608073,156.250000,5.084583,2.636593,51.904490,-98.760457,110.904852,523.645084,24.181000,29.999074,29.996819,0,3,0,1,1
28.191730,109.106952,108.235677,156.250000,3.917548,2.614163,27.181479,107.094559,111.441430,615.032115,26.038000,30.000000,29.995039,0,3,0,1,1
-93.158412,-60.544465,109.863281,156.250000,10.631904,2.697741,-88.991724,-56.267139,118.659904,534.275885,24.409000,29.984429,29.999637,0,3,0,1,1
107.978227,-18.015203,111.490885,156.250000,3.168075,2.586878,106.076308,-17.961272,114.023966,695.632297,27.520000,30.000000,29.834998,0,3,0,1,1
-66.413907,84.896777,113.118490,156.250000,20.792656,2.679128,-63.160486,71.925496,129.040037,582.984384,25.258000,29.993733,29.999162,0,3,0,1,1
-8.240639,-105.733100,114.746094,156.250000,17.943369,2.671422,-10.826930,-94.804780,128.740643,594.917349,25.524000,29.999998,29.998794,0,3,0,1,1
76.191083,71.176849,116.373698,156.250000,3.446357,2.557591,74.634046,69.496836,118.948687,869.207062,30.525000,30.000000,29.646086,0,3,0,1,1
-102.414631,-0.999250,118.001302,156.250000,8.058053,2.655067,-97.156190,-1.700548,124.066712,748.926935,28.570000,30.000000,29.956275,0,3,0,1,1
74.774509,-67.169637,119.628906,156.250000,3.010846,2.546368,73.260387,-65.745725,121.807232,950.402596,31.839000,30.000000,29.969436,0,3,0,1,1
-9.572628,98.077959,121.256510,156.250000,4.984445,2.605046,-9.057384,94.806420,124.981595,857.086283,30.356000,30.000000,29.997182,0,3,0,1,1
-57.968451,-77.157084,122.884115,156.250000,8.024376,2.639139,-55.705477,-72.063064,128.656508,897.959963,31.092000,30.000000,29.999405,0,3,0,1,1
92.789682,17.348469,124.511719,156.250000,2.608899,2.535253,90.939163,17.062144,126.328296,1029.823877,33.049000,30.000000,0.824063,0,3,0,1,1
-78.282984,48.730976,126.139323,156.250000,6.113828,2.619442,-74.214123,46.756818,130.253440,1030.721398,33.218000,30.000000,29.999355,0,3,0,1,1
24.195814,-86.627002,127.766927,156.250000,4.001045,2.573026,24.082313,-83.615596,130.398829,1108.121629,34.335000,30.000000,29.995779,0,3,0,1,1
39.608243,78.117251,129.394531,156.250000,3.392413,2.522420,39.135898,75.457244,131.446291,1247.381951,36.341000,30.000000,29.909862,0,3,0,1,1
-79.676500,-29.981958,131.022135,156.250000,5.860080,2.588439,-74.841477,-29.736620,134.324089,1264.862173,36.751000,30.000000,29.832740,0,3,0,1,1
76.628667,-30.759657,132.649740,156.250000,2.648186,2.508877,74.826578,-29.576520,134.187775,1329.616979,37.499000,30.000000,21.830905,0,3,0,1,1
-34.568784,72.032330,134.277344,156.250000,4.186336,2.565263,-33.095715,68.982572,136.737924,1326.614958,37.585000,30.000000,29.997294,0,3,0,1,1
-22.355000,-73.784562,135.904948,156.250000,3.974371,2.560608,-20.751179,-70.894668,138.112185,1404.963601,38.714000,30.000000,29.997919,0,3,0,1,1
63.793315,37.805721,137.532552,156.250000,2.864197,2.496432,62.058659,36.064713,139.003430,1507.987566,39.998000,30.000000,16.033965,0,3,0,1,1
-69.541184,14.578656,139.160156,156.250000,5.437883,2.553903,-64.779966,16.089874,141.309016,1575.324076,41.111000,30.000000,29.543439,0,3,0,1,1
39.515978,-55.057756,140.787760,156.250000,2.995547,2.500573,38.098438,-52.833255,142.207436,1643.651425,41.883000,30.000000,28.322748,0,3,0,1,1
7.638338,63.824621,142.415365,156.250000,3.039886,2.500772,7.239335,61.129920,143.764547,1714.275077,42.846000,30.000000,28.243292,0,3,0,1,1
-45.912722,-39.467805,144.042969,156.250000,4.319719,2.538628,-42.774699,-37.033734,145.742406,1764.798920,43.632000,30.000000,29.698621,0,3,0,1,1
56.488615,-1.784108,145.670573,156.250000,1.828965,2.479022,54.824496,-1.622128,146.411913,1790.456432,43.800000,30.000000,5.445698,0,3,0,1,1
-37.306716,36.407670,147.298177,156.250000,3.638065,2.535589,-35.303677,33.612363,148.485445,1880.847614,45.165000,30.000000,27.874049,0,3,0,1,1
2.644487,-47.203611,148.925781,156.250000,3.870028,2.506425,-0.213840,-44.749119,149.810404,1945.469100,45.956000,30.000000,21.971873,0,3,0,1,1
26.471042,32.357759,150.553385,156.250000,1.340556,2.469868,25.429546,31.608149,150.941279,1995.663150,46.483000,30.000000,12.362699,0,3,0,1,1
-35.061969,-5.066285,152.180990,156.250000,3.202205,2.477398,-32.089415,-4.103431,152.881669,2107.056461,48.003000,30.000000,29.913221,0,3,0,1,1
22.736716,-15.492602,153.808594,156.250000,1.091653,2.463361,21.780374,-15.011385,154.022011,2145.355443,48.390000,30.000000,29.924730,0,3,0,1,1
-3.646983,15.503238,155.436198,156.250000,1.409909,2.460025,-2.806269,14.378454,155.562316,2236.503431,49.535000,30.000000,29.982778,0,3,0,1,1
157.944265,-100.471213,10.742188,187.500000,78.687708,3.187871,155.551559,-100.934466,89.392145,89.497261,5.930000,30.000000,29.994729,0,3,0,1,1
-48.564104,180.656046,12.695312,187.500000,131.033398,3.022530,-45.529128,129.664563,133.361833,171.373857,8.952000,30.000000,29.999072,0,3,0,1,1
-86.155930,-165.888001,14.648438,187.500000,113.364051,3.352585,-99.564082,-135.739096,123.104295,132.184031,7.588000,30.000000,29.999964,0,3,0,1,1
175.431016,64.067126,16.601562,187.500000,76.555962,3.225152,172.523959,65.152614,93.094608,93.318164,6.117000,30.000000,29.999613,0,3,0,1,1
-172.464090,71.190669,18.554688,187.500000,99.026561,3.341491,-165.175242,51.760103,115.382295,121.109356,7.254000,30.000000,29.999735,0,3,0,1,1
78.994342,-168.806320,20.507812,187.500000,94.164282,3.163534,74.344831,-153.463834,113.297371,120.230744,7.242000,30.000000,29.999242,0,3,0,1,1
55.711638,177.617481,22.460938,187.500000,71.885871,3.193848,56.257712,173.792266,94.242885,94.787622,6.274000,30.000000,29.998769,0,3,0,1,1
-160.846007,-93.213549,24.414062,187.500000,92.209113,3.293377,-152.506747,-76.770333,114.761160,121.971984,7.401000,30.000000,29.999903,0,3,0,1,1
181.306965,-39.859828,26.367188,187.500000,63.721487,3.207527,179.656800,-41.121569,90.054807,90.160346,6.100000,30.000000,29.998092,0,3,0,1,1
-106.599600,151.626961,28.320312,187.500000,119.690673,3.173408,-101.453760,103.916614,137.970211,174.077961,9.254000,30.000000,29.999034,0,3,0,1,1
-23.779607,-183.505584,30.273438,187.500000,124.576195,3.055255,-35.420715,-127.691241,141.036573,197.442467,10.123000,30.000000,29.999054,0,3,0,1,1
141.238139,119.035653,32.226562,187.500000,57.389811,3.185079,139.380255,118.920738,89.586178,89.748200,6.161000,30.000000,29.994213,0,3,0,1,1
-184.200912,7.617286,34.179688,187.500000,81.617297,3.287283,-170.349035,2.098674,114.423402,122.252955,7.574000,30.000000,29.999923,0,3,0,1,1
130.414345,-129.779692,36.132812,187.500000,52.351397,3.160856,129.766787,-128.245994,88.457733,88.665383,6.212000,30.000000,29.997401,0,3,0,1,1
-8.480341,183.395189,38.085938,187.500000,87.213727,3.146758,-7.415379,162.842359,122.836638,138.207520,8.212000,30.000000,29.999242,0,3,0,1,1
-117.361973,-140.638867,40.039062,187.500000,82.311710,3.335603,-122.635568,-118.808277,119.227648,127.877075,7.798000,30.000000,29.999676,0,3,0,1,1
181.105309,24.367463,41.992188,187.500000,59.433220,3.198898,175.953168,23.928729,101.200047,103.163507,6.862000,30.000000,29.981137,0,3,0,1,1
-149.623944,104.104443,43.945312,187.500000,81.837277,3.331285,-148.980204,79.559237,122.012325,132.819210,8.047000,30.000000,29.999990,0,3,0,1,1
39.900713,-177.362670,45.898438,187.500000,87.241193,3.139425,32.257315,-153.690713,129.518069,153.560894,8.903000,30.000000,29.999272,0,3,0,1,1
90.134488,157.296700,47.851562,187.500000,41.395441,3.134036,89.665323,155.439692,89.202669,89.745581,6.484000,30.000000,29.995605,0,3,0,1,1
-172.212872,-54.940603,49.804688,187.500000,66.995010,3.273425,-160.744765,-49.255404,115.565560,125.923112,8.060000,30.000000,29.999929,0,3,0,1,1
163.597409,-75.586153,51.757812,187.500000,38.037479,3.133638,161.523665,-75.615244,89.738710,90.445802,6.602000,30.000000,29.984453,0,3,0,1,1
-69.352932,165.715286,53.710938,187.500000,100.184840,3.107549,-65.951797,121.864610,143.725118,202.688659,10.877000,30.000000,29.999287,0,3,0,1,1
-60.598803,-168.480109,55.664062,187.500000,85.978540,3.268397,-73.211079,-138.270784,135.166494,162.370494,9.295000,29.999998,29.999415,0,3,0,1,1
157.942478,83.010140,57.617188,187.500000,34.433246,3.152616,155.794473,82.675496,91.981741,93.095349,6.858000,30.000000,29.998230,0,3,0,1,1
-171.913093,45.315740,59.570312,187.500000,57.662411,3.258169,-163.511160,33.945051,115.472625,127.095891,8.314000,30.000000,29.999869,0,3,0,1,1
95.792603,-148.979508,61.523438,187.500000,39.435753,3.130596,94.350987,-144.634196,100.692540,104.980149,7.526000,30.000000,29.998432,0,3,0,1,1
29.882765,173.879258,63.476562,187.500000,43.062650,3.133450,30.063202,167.671564,106.089046,112.954729,7.888000,30.000000,29.998611,0,3,0,1,1
-138.923102,-107.589859,65.429688,187.500000,54.536694,3.250182,-135.531006,-93.361934,117.968348,132.850862,8.685000,30.000000,29.999852,0,3,0,1,1
174.376314,-14.446721,67.382812,187.500000,26.098995,3.124438,172.037359,-15.369532,93.360404,96.407737,7.484000,30.000000,29.998459,0,3,0,1,1
-118.301738,127.880712,69.335938,187.500000,70.876378,3.256323,-119.832159,99.395434,134.218198,167.170731,9.921000,29.997507,29.999634,0,3,0,1,1
0.845986,-173.416850,71.289062,187.500000,78.276347,3.121297,-10.186829,-142.491407,142.345944,203.509595,11.549000,30.000000,29.999272,0,3,0,1,1
115.969466,127.839410,73.242188,187.500000,17.956849,3.055789,114.525210,126.341514,91.078074,98.064785,8.102000,30.000000,29.981179,0,3,0,1,1
-171.028258,-15.850861,75.195312,187.500000,44.947771,3.211756,-159.959553,-17.040450,118.742652,141.293197,9.421000,30.000000,29.998811,0,3,0,1,1
136.126319,-103.315023,77.148438,187.500000,15.141354,3.037859,134.366053,-102.125014,92.139967,104.327234,8.736000,30.000000,29.991612,0,3,0,1,1
-30.426784,167.252515,79.101562,187.500000,55.151595,3.124767,-31.031841,149.921035,131.455666,171.678553,10.564000,30.000000,29.999072,0,3,0,1,1
-90.050341,-143.099000,81.054688,187.500000,52.762442,3.220527,-96.099392,-122.203012,129.123824,166.052971,10.504000,29.996187,29.999789,0,3,0,1,1
162.145818,44.437446,83.007812,187.500000,22.775476,3.070022,158.173766,43.602462,105.418701,123.095918,9.306000,30.000000,29.946211,0,3,0,1,1
-148.707783,76.314379,84.960938,187.500000,42.256785,3.194531,-143.996551,60.806406,123.985839,160.633416,10.587000,29.998773,29.999770,0,3,0,1,1
57.752740,-155.778101,86.914062,187.500000,33.663833,3.089127,55.727655,-147.589750,119.503994,151.935529,10.334000,30.000000,29.998692,0,3,0,1,1
62.250728,152.917363,88.867188,187.500000,7.107306,2.995652,62.183632,151.220109,95.768537,146.543177,11.732000,30.000000,29.996107,0,3,0,1,1
-148.232399,-70.250100,90.820312,187.500000,30.587947,3.152811,-141.351165,-64.184632,120.000463,162.857896,11.170000,30.000000,29.999884,0,3,0,1,1
155.707237,-48.006205,92.773438,187.500000,6.661606,3.004482,154.063709,-47.599377,99.216287,168.541902,13.036000,30.000000,29.985354,0,3,0,1,1
-81.815772,139.604111,94.726562,187.500000,59.408129,3.109499,-79.884404,111.029324,146.775359,259.805058,15.196000,30.000000,29.999301,0,3,0,1,1
-33.729415,-157.072004,96.679688,187.500000,56.616662,3.111181,-41.456158,-130.855915,146.262553,259.228662,15.230000,30.000000,29.999315,0,3,0,1,1
130.000131,92.346003,98.632812,187.500000,4.553632,2.987557,128.700290,91.813569,102.964382,213.909829,15.312000,30.000000,29.985683,0,3,0,1,1
-157.021534,19.569291,100.585938,187.500000,22.008568,3.112703,-150.351393,16.184782,121.284521,195.944156,13.491000,30.000000,29.999869,0,3,0,1,1
101.748139,-119.537889,102.539062,187.500000,3.537306,2.956402,101.257403,-118.342507,105.831900,269.782668,17.566000,29.999999,29.995605,0,3,0,1,1
5.673641,155.580984,104.492188,187.500000,15.150012,3.020919,6.380449,150.788014,118.846654,210.474941,14.507000,30.000000,29.998230,0,3,0,1,1
-108.344294,-109.941618,106.445312,187.500000,25.806840,3.110696,-107.093066,-98.743480,129.662313,241.309659,15.584000,29.996689,29.999745,0,3,0,1,1
152.790696,7.812291,108.398438,187.500000,6.457443,2.964216,150.509576,8.051707,114.434806,265.018805,17.152000,30.000000,27.744556,0,3,0,1,1
-116.858852,96.554603,110.351562,187.500000,30.525024,3.109043,-114.936370,81.164918,136.642983,275.102300,16.837000,29.990286,29.999570,0,3,0,1,1
20.747231,-148.705950,112.304688,187.500000,24.259470,3.037499,16.992920,-139.578727,134.465934,269.835125,16.680000,30.000000,29.998744,0,3,0,1,1
84.311225,122.445987,114.257812,187.500000,3.413423,2.895440,83.981578,120.747651,117.200336,461.794707,22.855000,29.998553,29.978754,0,3,0,1,1
-143.396595,-32.995221,116.210938,187.500000,15.925270,3.042110,-136.944853,-30.144947,130.489074,321.695677,18.943000,30.000000,29.971239,0,3,0,1,1
126.663528,-71.762491,118.164062,187.500000,3.404058,2.887811,125.429803,-70.493625,121.071899,520.432674,24.132000,29.997833,29.954218,0,3,0,1,1
-44.426903,136.946565,120.117188,187.500000,24.145048,3.024194,-44.905934,125.303755,141.264264,351.593855,19.588000,30.000000,29.998818,0,3,0,1,1
-59.061401,-129.486832,122.070312,187.500000,24.602937,3.055873,-62.099557,-116.247980,142.583891,372.534698,20.245000,29.987390,29.999405,0,3,0,1,1
129.453290,54.920693,124.023438,187.500000,3.277462,2.893366,127.863220,54.234061,126.805877,579.222596,25.321000,29.999900,29.531067,0,3,0,1,1
-130.906455,46.364380,125.976562,187.500000,11.397610,3.003959,-126.104035,42.935712,135.727794,490.844767,23.481000,29.994395,29.999740,0,3,0,1,1
64.363846,-121.027024,127.929688,187.500000,3.424121,2.910935,63.427041,-119.408161,130.797837,616.085670,26.066000,30.000000,29.996261,0,3,0,1,1
33.830076,130.928343,129.882812,187.500000,3.070581,2.881110,33.560000,129.172886,132.387588,686.777052,27.383000,30.000000,29.994050,0,3,0,1,1
-111.790094,-72.653358,131.835938,187.500000,8.570274,2.971485,-107.820978,-69.763404,138.860458,621.193055,26.204000,29.998029,29.999171,0,3,0,1,1
129.573872,-21.618244,133.789062,187.500000,3.249418,2.856788,127.627968,-21.146881,136.348357,781.479972,29.046000,30.000000,29.546702,0,3,0,1,1
-79.696688,101.876133,135.742188,187.500000,14.053516,2.980410,-78.157092,93.474517,146.902107,583.425234,25.337000,29.994821,29.999109,0,3,0,1,1
-9.888767,-126.879719,137.695312,187.500000,12.622854,2.960196,-11.974502,-119.552615,147.760087,639.300552,26.447000,30.000000,29.998692,0,3,0,1,1
91.429299,85.412219,139.648438,187.500000,3.055951,2.833059,90.132956,83.807765,141.903223,930.144514,31.521000,30.000000,29.438251,0,3,0,1,1
-122.897558,-1.199100,141.601562,187.500000,6.921707,2.937218,-118.362822,-1.648469,146.811579,842.510869,30.206000,30.000000,29.941757,0,3,0,1,1
89.729410,-80.603565,143.554688,187.500000,2.803856,2.824898,88.046652,-79.573808,145.547056,1007.552902,32.741000,30.000000,29.961830,0,3,0,1,1
-11.487154,117.693550,145.507812,187.500000,4.054646,2.880681,-12.944555,115.041068,148.206048,954.678555,31.966000,30.000000,29.996754,0,3,0,1,1
-69.562141,-92.588501,147.460938,187.500000,5.852401,2.921050,-66.863925,-89.405169,151.564183,1000.251533,32.766000,30.000000,29.999368,0,3,0,1,1
111.347618,20.818163,149.414062,187.500000,2.576965,2.812303,109.523675,20.390697,151.183597,1101.996773,34.164000,30.000000,0.764812,0,3,0,1,1
-93.939581,58.477172,151.367188,187.500000,4.590219,2.906828,-90.929394,56.819153,154.410189,1106.385601,34.395000,30.000000,29.999329,0,3,0,1,1
29.034977,-103.952402,153.320312,187.500000,4.173621,2.846166,27.419050,-101.200168,156.009755,1203.429549,35.767000,30.000000,29.994938,0,3,0,1,1
47.529891,93.740701,155.273438,187.500000,3.012071,2.803614,45.691146,92.152133,157.053335,1292.565854,36.998000,30.000000,29.880493,0,3,0,1,1
-95.611801,-35.978349,157.226562,187.500000,3.958070,2.872507,-92.618787,-38.131343,158.666289,1266.578256,36.786000,30.000000,29.794220,0,3,0,1,1
91.954400,-36.911588,159.179688,187.500000,2.438419,2.791090,89.923470,-36.960644,160.528317,1385.520999,38.303000,30.000000,21.259632,0,3,0,1,1
-41.482541,86.438796,161.132812,187.500000,4.855274,2.853795,-41.280573,82.414167,163.841181,1391.166487,38.510000,30.000000,29.996945,0,3,0,1,1
-26.826000,-88.541474,163.085938,187.500000,5.463510,2.855383,-25.933068,-84.038235,166.047938,1466.931174,39.587000,30.000000,29.997603,0,3,0,1,1
76.551978,45.366865,165.039062,187.500000,2.014700,2.779913,75.035725,44.571425,166.100789,1536.143291,40.387000,30.000000,12.585784,0,3,0,1,1
-83.449420,17.494387,166.992188,187.500000,4.159324,2.847091,-81.102148,20.853883,167.702175,1593.318754,41.366000,30.000000,29.417355,0,3,0,1,1
47.419173,-66.069308,168.945312,187.500000,2.408996,2.785864,46.209431,-64.333162,170.096653,1661.001967,42.118000,30.000000,27.546036,0,3,0,1,1
9.166005,76.589545,170.898438,187.500000,3.046599,2.788222,9.393857,73.861690,172.235843,1731.972924,43.084000,30.000000,27.558294,0,3,0,1,1
-55.095266,-47.361366,172.851562,187.500000,2.698183,2.829288,-52.971362,-46.115613,173.954885,1770.612197,43.709000,30.000000,26.870302,0,3,0,1,1
67.786338,-2.140929,174.804688,187.500000,1.540636,2.764892,66.390494,-1.934443,175.423185,1819.623642,44.190000,30.000000,5.309834,0,3,0,1,1
-44.768060,43.689204,176.757812,187.500000,2.779072,2.819347,-43.733827,41.260580,177.626943,1902.371376,45.448000,30.000000,23.579974,0,3,0,1,1
3.173384,-56.644333,178.710938,187.500000,4.043864,2.790313,2.010120,-52.958176,179.899171,1981.419916,46.414000,30.000000,24.489472,0,3,0,1,1
31.765251,38.829311,180.664062,187.500000,1.711906,2.757629,31.091505,37.334522,181.156299,2012.224013,46.699000,30.000000,12.077018,0,3,0,1,1
-42.074363,-6.079543,182.617188,187.500000,2.578443,2.770374,-39.695817,-5.234147,183.142729,2101.000988,47.925000,30.000000,29.952325,0,3,0,1,1
27.284060,-18.591122,184.570312,187.500000,1.142576,2.750284,26.155940,-18.611011,184.750396,2152.622026,48.482000,30.000000,29.847610,0,3,0,1,1
-4.376379,18.603886,186.523438,187.500000,1.618997,2.747653,-4.023192,17.032394,186.687211,2235.028334,49.516000,30.000000,29.991253,0,3,0,1,1
-215.169293,-38.060418,10.253906,218.750000,123.952437,3.526767,-194.625133,-30.798197,132.276053,141.028652,7.872000,30.000000,29.998410,0,4,0,1,1
