time,height,velocity,pitch
6.890000,29.482273,1.133793,2.000000
6.900000,29.470935,1.133793,2.000000
6.910000,29.459597,1.133792,2.000000
6.920000,29.448259,1.133791,2.000000
6.930000,29.436921,1.133790,2.000000
6.940000,29.425583,1.133790,2.000000
6.950000,29.414245,1.133789,2.000000
6.960000,29.402907,1.133788,2.000000
6.970000,29.391569,1.133787,2.000000
6.980000,29.380232,1.133787,2.000000
6.990000,29.368894,1.133786,2.000000
7.000000,29.357556,1.133785,2.000000
7.010000,29.346218,1.133784,2.000000
7.020000,29.334880,1.133784,2.000000
7.030000,29.323542,1.133783,2.000000
7.040000,29.312205,1.133782,2.000000
7.050000,29.300867,1.133781,2.000000
7.060000,29.289529,1.133781,2.000000
7.070000,29.278191,1.133780,2.000000
7.080000,29.266853,1.133779,2.000000
7.090000,29.255516,1.133778,2.000000
7.100000,29.244178,1.133778,2.000000
7.110000,29.232840,1.133777,2.000000
7.120000,29.221502,1.133776,2.000000
7.130000,29.210164,1.133775,2.000000
7.140000,29.198827,1.133775,2.000000
7.150000,29.187489,1.133774,2.000000
7.160000,29.176151,1.133773,2.000000
7.170000,29.164814,1.133772,2.000000
7.180000,29.153476,1.133772,2.000000
7.190000,29.142138,1.133771,2.000000
7.200000,29.130800,1.133770,2.000000
7.210000,29.119463,1.133769,2.000000
7.220000,29.108125,1.133769,2.000000
7.230000,29.096787,1.133768,2.000000
7.240000,29.085450,1.133767,2.000000
7.250000,29.074112,1.133766,2.000000
7.260000,29.062774,1.133766,2.000000
7.270000,29.051437,1.133765,2.000000
7.280000,29.040099,1.133764,2.000000
7.290000,29.028761,1.133763,2.000000
7.300000,29.017424,1.133762,2.000000
7.310000,29.006086,1.133762,2.000000
7.320000,28.994749,1.133761,2.000000
7.330000,28.983411,1.133760,2.000000
7.340000,28.972073,1.133759,2.000000
7.350000,28.960736,1.133759,2.000000
7.360000,28.949398,1.133758,2.000000
7.370000,28.938061,1.133757,2.000000
7.380000,28.926723,1.133756,2.000000
7.390000,28.915386,1.133756,2.000000
7.400000,28.904048,1.133755,2.000000
7.410000,28.892710,1.133754,2.000000
7.420000,28.881373,1.133753,2.000000
7.430000,28.870035,1.133753,2.000000
7.440000,28.858698,1.133752,2.000000
7.450000,28.847360,1.133751,2.000000
7.460000,28.836023,1.133750,2.000000
7.470000,28.824685,1.133750,2.000000
7.480000,28.813348,1.133749,2.000000
7.490000,28.802010,1.133748,2.000000
7.500000,28.790673,1.133747,2.000000
7.510000,28.779335,1.133747,2.000000
7.520000,28.767998,1.133746,2.000000
7.530000,28.756661,1.133745,2.000000
7.540000,28.745323,1.133744,2.000000
7.550000,28.733986,1.133744,2.000000
7.560000,28.722648,1.133743,2.000000
7.570000,28.711311,1.133742,2.000000
7.580000,28.699973,1.133741,2.000000
7.590000,28.688636,1.133741,2.000000
7.600000,28.677299,1.133740,2.000000
7.610000,28.665961,1.133739,2.000000
7.620000,28.654624,1.133738,2.000000
7.630000,28.643286,1.133738,2.000000
7.640000,28.631949,1.133737,2.000000
7.650000,28.620612,1.133736,2.000000
7.660000,28.609274,1.133735,2.000000
7.670000,28.597937,1.133735,2.000000
7.680000,28.586600,1.133734,2.000000
7.690000,28.575262,1.133733,2.000000
7.700000,28.563925,1.133732,2.000000
7.710000,28.552588,1.133731,2.000000
7.720000,28.541250,1.133731,2.000000
7.730000,28.529913,1.133730,2.000000
7.740000,28.518576,1.133729,2.000000
7.750000,28.507239,1.133728,2.000000
7.760000,28.495901,1.133728,2.000000
7.770000,28.484564,1.133727,2.000000
7.780000,28.473227,1.133726,2.000000
7.790000,28.461889,1.133725,2.000000
7.800000,28.450552,1.133725,2.000000
7.810000,28.439215,1.133724,2.000000
7.820000,28.427878,1.133723,2.000000
7.830000,28.416541,1.133722,2.000000
7.840000,28.405203,1.133722,2.000000
7.850000,28.393866,1.133721,2.000000
7.860000,28.382529,1.133720,2.000000
7.870000,28.371192,1.133719,2.000000
7.880000,28.359854,1.133719,2.000000
7.890000,28.348517,1.133718,2.000000
7.900000,28.337180,1.133717,2.000000
7.910000,28.325843,1.133716,2.000000
7.920000,28.314506,1.133716,2.000000
7.930000,28.303169,1.133715,2.000000
7.940000,28.291832,1.133714,2.000000
7.950000,28.280494,1.133713,2.000000
7.960000,28.269157,1.133713,2.000000
7.970000,28.257820,1.133712,2.000000
7.980000,28.246483,1.133711,2.000000
7.990000,28.235146,1.133710,2.000000
8.000000,28.223809,1.133710,2.000000
8.010000,28.212472,1.133709,2.000000
8.020000,28.201135,1.133708,2.000000
8.030000,28.189798,1.133707,2.000000
8.040000,28.178461,1.133707,2.000000
8.050000,28.167123,1.133706,2.000000
8.060000,28.155786,1.133705,2.000000
8.070000,28.144449,1.133704,2.000000
8.080000,28.133112,1.133704,2.000000
8.090000,28.121775,1.133703,2.000000
8.100000,28.110438,1.133702,2.000000
8.110000,28.099101,1.133701,2.000000
8.120000,28.087764,1.133700,2.000000
8.130000,28.076427,1.133700,2.000000
8.140000,28.065090,1.133699,2.000000
8.150000,28.053753,1.133698,2.000000
8.160000,28.042416,1.133697,2.000000
8.170000,28.031079,1.133697,2.000000
8.180000,28.019742,1.133696,2.000000
8.190000,28.008405,1.133695,2.000000
8.200000,27.997069,1.133694,2.000000
8.210000,27.985732,1.133694,2.000000
8.220000,27.974395,1.133693,2.000000
8.230000,27.963058,1.133692,2.000000
8.240000,27.951721,1.133691,2.000000
8.250000,27.940384,1.133691,2.000000
8.260000,27.929047,1.133690,2.000000
8.270000,27.917710,1.133689,2.000000
8.280000,27.906373,1.133688,2.000000
8.290000,27.895036,1.133688,2.000000
8.300000,27.883699,1.133687,2.000000
8.310000,27.872363,1.133686,2.000000
8.320000,27.861026,1.133685,2.000000
8.330000,27.849689,1.133685,2.000000
8.340000,27.838352,1.133684,2.000000
8.350000,27.827015,1.133683,2.000000
8.360000,27.815678,1.133682,2.000000
8.370000,27.804342,1.133682,2.000000
8.380000,27.793005,1.133681,2.000000
8.390000,27.781668,1.133680,2.000000
8.400000,27.770331,1.133679,2.000000
8.410000,27.758994,1.133679,2.000000
8.420000,27.747658,1.133678,2.000000
8.430000,27.736321,1.133677,2.000000
8.440000,27.724984,1.133676,2.000000
8.450000,27.713647,1.133676,2.000000
8.460000,27.702311,1.133675,2.000000
8.470000,27.690974,1.133674,2.000000
8.480000,27.679637,1.133673,2.000000
8.490000,27.668300,1.133673,2.000000
8.500000,27.656964,1.133672,2.000000
8.510000,27.645627,1.133671,2.000000
8.520000,27.634290,1.133670,2.000000
8.530000,27.622954,1.133669,2.000000
8.540000,27.611617,1.133669,2.000000
8.550000,27.600280,1.133668,2.000000
8.560000,27.588944,1.133667,2.000000
8.570000,27.577607,1.133666,2.000000
8.580000,27.566270,1.133666,2.000000
8.590000,27.554934,1.133665,2.000000
8.600000,27.543597,1.133664,2.000000
8.610000,27.532260,1.133663,2.000000
8.620000,27.520924,1.133663,2.000000
8.630000,27.509587,1.133662,2.000000
8.640000,27.498250,1.133661,2.000000
8.650000,27.486914,1.133660,2.000000
8.660000,27.475577,1.133660,2.000000
8.670000,27.464241,1.133659,2.000000
8.680000,27.452904,1.133658,2.000000
8.690000,27.441568,1.133657,2.000000
8.700000,27.430231,1.133657,2.000000
8.710000,27.418894,1.133656,2.000000
8.720000,27.407558,1.133655,2.000000
8.730000,27.396221,1.133654,2.000000
8.740000,27.384885,1.133654,2.000000
8.750000,27.373548,1.133653,2.000000
8.760000,27.362212,1.133652,2.000000
8.770000,27.350875,1.133651,2.000000
8.780000,27.339539,1.133651,2.000000
8.790000,27.328202,1.133650,2.000000
8.800000,27.316866,1.133649,2.000000
8.810000,27.305529,1.133648,2.000000
8.820000,27.294193,1.133648,2.000000
8.830000,27.282856,1.133647,2.000000
8.840000,27.271520,1.133646,2.000000
8.850000,27.260183,1.133645,2.000000
8.860000,27.248847,1.133645,2.000000
8.870000,27.237510,1.133644,2.000000
8.880000,27.226174,1.133643,2.000000
8.890000,27.214838,1.133642,2.000000
8.900000,27.203501,1.133642,2.000000
8.910000,27.192165,1.133641,2.000000
8.920000,27.180828,1.133640,2.000000
8.930000,27.169492,1.133639,2.000000
8.940000,27.158156,1.133639,2.000000
8.950000,27.146819,1.133638,2.000000
8.960000,27.135483,1.133637,2.000000
8.970000,27.124147,1.133636,2.000000
8.980000,27.112810,1.133635,2.000000
8.990000,27.101474,1.133635,2.000000
9.000000,27.090137,1.133634,2.000000
9.010000,27.078801,1.133633,2.000000
9.020000,27.067465,1.133632,2.000000
9.030000,27.056128,1.133632,2.000000
9.040000,27.044792,1.133631,2.000000
9.050000,27.033456,1.133630,2.000000
9.060000,27.022120,1.133629,2.000000
9.070000,27.010783,1.133629,2.000000
9.080000,26.999447,1.133628,2.000000
9.090000,26.988111,1.133627,2.000000
9.100000,26.976774,1.133626,2.000000
9.110000,26.965438,1.133626,2.000000
9.120000,26.954102,1.133625,2.000000
9.130000,26.942766,1.133624,2.000000
9.140000,26.931430,1.133623,2.000000
9.150000,26.920093,1.133623,2.000000
9.160000,26.908757,1.133622,2.000000
9.170000,26.897421,1.133621,2.000000
9.180000,26.886085,1.133620,2.000000
9.190000,26.874748,1.133620,2.000000
9.200000,26.863412,1.133619,2.000000
9.210000,26.852076,1.133618,2.000000
9.220000,26.840740,1.133617,2.000000
9.230000,26.829404,1.133617,2.000000
9.240000,26.818068,1.133616,2.000000
9.250000,26.806731,1.133615,2.000000
9.260000,26.795395,1.133614,2.000000
9.270000,26.784059,1.133614,2.000000
9.280000,26.772723,1.133613,2.000000
9.290000,26.761387,1.133612,2.000000
9.300000,26.750051,1.133611,2.000000
9.310000,26.738715,1.133611,2.000000
9.320000,26.727379,1.133610,2.000000
9.330000,26.716042,1.133609,2.000000
9.340000,26.704706,1.133608,2.000000
9.350000,26.693370,1.133608,2.000000
9.360000,26.682034,1.133607,2.000000
9.370000,26.670698,1.133606,2.000000
9.380000,26.659362,1.133605,2.000000
9.390000,26.648026,1.133604,2.000000
9.400000,26.636690,1.133604,2.000000
9.410000,26.625354,1.133603,2.000000
9.420000,26.614018,1.133602,2.000000
9.430000,26.602682,1.133601,2.000000
9.440000,26.591346,1.133601,2.000000
9.450000,26.580010,1.133600,2.000000
9.460000,26.568674,1.133599,2.000000
9.470000,26.557338,1.133598,2.000000
9.480000,26.546002,1.133598,2.000000
9.490000,26.534666,1.133597,2.000000
9.500000,26.523330,1.133596,2.000000
9.510000,26.511994,1.133595,2.000000
9.520000,26.500658,1.133595,2.000000
9.530000,26.489322,1.133594,2.000000
9.540000,26.477986,1.133593,2.000000
9.550000,26.466650,1.133592,2.000000
9.560000,26.455315,1.133592,2.000000
9.570000,26.443979,1.133591,2.000000
9.580000,26.432643,1.133590,2.000000
9.590000,26.421307,1.133589,2.000000
9.600000,26.409971,1.133589,2.000000
9.610000,26.398635,1.133588,2.000000
9.620000,26.387299,1.133587,2.000000
9.630000,26.375963,1.133586,2.000000
9.640000,26.364627,1.133586,2.000000
9.650000,26.353292,1.133585,2.000000
9.660000,26.341956,1.133584,2.000000
9.670000,26.330620,1.133583,2.000000
9.680000,26.319284,1.133583,2.000000
9.690000,26.307948,1.133582,2.000000
9.700000,26.296612,1.133581,2.000000
9.710000,26.285277,1.133580,2.000000
9.720000,26.273941,1.133580,2.000000
9.730000,26.262605,1.133579,2.000000
9.740000,26.251269,1.133578,2.000000
9.750000,26.239934,1.133577,2.000000
9.760000,26.228598,1.133577,2.000000
9.770000,26.217262,1.133576,2.000000
9.780000,26.205926,1.133575,2.000000
9.790000,26.194591,1.133574,2.000000
9.800000,26.183255,1.133573,2.000000
9.810000,26.171919,1.133573,2.000000
9.820000,26.160583,1.133572,2.000000
9.830000,26.149248,1.133571,2.000000
9.840000,26.137912,1.133570,2.000000
9.850000,26.126576,1.133570,2.000000
9.860000,26.115241,1.133569,2.000000
9.870000,26.103905,1.133568,2.000000
9.880000,26.092569,1.133567,2.000000
9.890000,26.081234,1.133567,2.000000
9.900000,26.069898,1.133566,2.000000
9.910000,26.058562,1.133565,2.000000
9.920000,26.047227,1.133564,2.000000
9.930000,26.035891,1.133564,2.000000
9.940000,26.024555,1.133563,2.000000
9.950000,26.013220,1.133562,2.000000
9.960000,26.001884,1.133561,2.000000
9.970000,25.990548,1.133561,2.000000
9.980000,25.979213,1.133560,2.000000
9.990000,25.967877,1.133559,2.000000
10.000000,25.956542,1.133558,2.000000
10.010000,25.945206,1.133558,2.000000
10.020000,25.933871,1.133557,2.000000
10.030000,25.922535,1.133556,2.000000
10.040000,25.911199,1.133555,2.000000
10.050000,25.899864,1.133555,2.000000
10.060000,25.888528,1.133554,2.000000
10.070000,25.877193,1.133553,2.000000
10.080000,25.865857,1.133552,2.000000
10.090000,25.854522,1.133552,2.000000
10.100000,25.843186,1.133551,2.000000
10.110000,25.831851,1.133550,2.000000
10.120000,25.820515,1.133549,2.000000
10.130000,25.809180,1.133549,2.000000
10.140000,25.797844,1.133548,2.000000
10.150000,25.786509,1.133547,2.000000
10.160000,25.775173,1.133546,2.000000
10.170000,25.763838,1.133546,2.000000
10.180000,25.752502,1.133545,2.000000
10.190000,25.741167,1.133544,2.000000
10.200000,25.729832,1.133543,2.000000
10.210000,25.718496,1.133543,2.000000
10.220000,25.707161,1.133542,2.000000
10.230000,25.695825,1.133541,2.000000
10.240000,25.684490,1.133540,2.000000
10.250000,25.673155,1.133539,2.000000
10.260000,25.661819,1.133539,2.000000
10.270000,25.650484,1.133538,2.000000
10.280000,25.639148,1.133537,2.000000
10.290000,25.627813,1.133536,2.000000
10.300000,25.616478,1.133536,2.000000
10.310000,25.605142,1.133535,2.000000
10.320000,25.593807,1.133534,2.000000
10.330000,25.582472,1.133533,2.000000
10.340000,25.571136,1.133533,2.000000
10.350000,25.559801,1.133532,2.000000
10.360000,25.548466,1.133531,2.000000
10.370000,25.537130,1.133530,2.000000
10.380000,25.525795,1.133530,2.000000
10.390000,25.514460,1.133529,2.000000
10.400000,25.503125,1.133528,2.000000
10.410000,25.491789,1.133527,2.000000
10.420000,25.480454,1.133527,2.000000
10.430000,25.469119,1.133526,2.000000
10.440000,25.457783,1.133525,2.000000
10.450000,25.446448,1.133524,2.000000
10.460000,25.435113,1.133524,2.000000
10.470000,25.423778,1.133523,2.000000
10.480000,25.412443,1.133522,2.000000
10.490000,25.401107,1.133521,2.000000
10.500000,25.389772,1.133521,2.000000
10.510000,25.378437,1.133520,2.000000
10.520000,25.367102,1.133519,2.000000
10.530000,25.355767,1.133518,2.000000
10.540000,25.344431,1.133518,2.000000
10.550000,25.333096,1.133517,2.000000
10.560000,25.321761,1.133516,2.000000
10.570000,25.310426,1.133515,2.000000
10.580000,25.299091,1.133515,2.000000
10.590000,25.287756,1.133514,2.000000
10.600000,25.276420,1.133513,2.000000
10.610000,25.265085,1.133512,2.000000
10.620000,25.253750,1.133512,2.000000
10.630000,25.242415,1.133511,2.000000
10.640000,25.231080,1.133510,2.000000
10.650000,25.219745,1.133509,2.000000
10.660000,25.208410,1.133508,2.000000
10.670000,25.197075,1.133508,2.000000
10.680000,25.185740,1.133507,2.000000
10.690000,25.174405,1.133506,2.000000
10.700000,25.163070,1.133505,2.000000
10.710000,25.151735,1.133505,2.000000
10.720000,25.140400,1.133504,2.000000
10.730000,25.129064,1.133503,2.000000
10.740000,25.117729,1.133502,2.000000
10.750000,25.106394,1.133502,2.000000
10.760000,25.095059,1.133501,2.000000
10.770000,25.083724,1.133500,2.000000
10.780000,25.072389,1.133499,2.000000
10.790000,25.061054,1.133499,2.000000
10.800000,25.049719,1.133498,2.000000
10.810000,25.038384,1.133497,2.000000
10.820000,25.027050,1.133496,2.000000
10.830000,25.015715,1.133496,2.000000
10.840000,25.004380,1.133495,2.000000
10.850000,24.993045,1.133494,2.000000
10.860000,24.981710,1.133493,2.000000
10.870000,24.970375,1.133493,2.000000
10.880000,24.959040,1.133492,2.000000
10.890000,24.947705,1.133491,2.000000
10.900000,24.936370,1.133490,2.000000
10.910000,24.925035,1.133490,2.000000
10.920000,24.913700,1.133489,2.000000
10.930000,24.902365,1.133488,2.000000
10.940000,24.891031,1.133487,2.000000
10.950000,24.879696,1.133487,2.000000
10.960000,24.868361,1.133486,2.000000
10.970000,24.857026,1.133485,2.000000
10.980000,24.845691,1.133484,2.000000
10.990000,24.834356,1.133484,2.000000
11.000000,24.823021,1.133483,2.000000
11.010000,24.811687,1.133482,2.000000
11.020000,24.800352,1.133481,2.000000
11.030000,24.789017,1.133481,2.000000
11.040000,24.777682,1.133480,2.000000
11.050000,24.766347,1.133479,2.000000
11.060000,24.755013,1.133478,2.000000
11.070000,24.743678,1.133478,2.000000
11.080000,24.732343,1.133477,2.000000
11.090000,24.721008,1.133476,2.000000
11.100000,24.709674,1.133475,2.000000
11.110000,24.698339,1.133474,2.000000
11.120000,24.687004,1.133474,2.000000
11.130000,24.675669,1.133473,2.000000
11.140000,24.664335,1.133472,2.000000
11.150000,24.653000,1.133471,2.000000
11.160000,24.641665,1.133471,2.000000
11.170000,24.630331,1.133470,2.000000
11.180000,24.618996,1.133469,2.000000
11.190000,24.607661,1.133468,2.000000
11.200000,24.596326,1.133468,2.000000
11.210000,24.584992,1.133467,2.000000
11.220000,24.573657,1.133466,2.000000
11.230000,24.562323,1.133465,2.000000
11.240000,24.550988,1.133465,2.000000
11.250000,24.539653,1.133464,2.000000
11.260000,24.528319,1.133463,2.000000
11.270000,24.516984,1.133462,2.000000
11.280000,24.505649,1.133462,2.000000
11.290000,24.494315,1.133461,2.000000
11.300000,24.482980,1.133460,2.000000
11.310000,24.471646,1.133459,2.000000
11.320000,24.460311,1.133459,2.000000
11.330000,24.448976,1.133458,2.000000
11.340000,24.437642,1.133457,2.000000
11.350000,24.426307,1.133456,2.000000
11.360000,24.414973,1.133456,2.000000
11.370000,24.403638,1.133455,2.000000
11.380000,24.392304,1.133454,2.000000
11.390000,24.380969,1.133453,2.000000
11.400000,24.369635,1.133453,2.000000
11.410000,24.358300,1.133452,2.000000
11.420000,24.346966,1.133451,2.000000
11.430000,24.335631,1.133450,2.000000
11.440000,24.324297,1.133450,2.000000
11.450000,24.312962,1.133449,2.000000
11.460000,24.301628,1.133448,2.000000
11.470000,24.290293,1.133447,2.000000
11.480000,24.278959,1.133447,2.000000
11.490000,24.267624,1.133446,2.000000
11.500000,24.256290,1.133445,2.000000
11.510000,24.244955,1.133444,2.000000
11.520000,24.233621,1.133443,2.000000
11.530000,24.222286,1.133443,2.000000
11.540000,24.210952,1.133442,2.000000
11.550000,24.199618,1.133441,2.000000
11.560000,24.188283,1.133440,2.000000
11.570000,24.176949,1.133440,2.000000
11.580000,24.165614,1.133439,2.000000
11.590000,24.154280,1.133438,2.000000
11.600000,24.142946,1.133437,2.000000
11.610000,24.131611,1.133437,2.000000
11.620000,24.120277,1.133436,2.000000
11.630000,24.108943,1.133435,2.000000
11.640000,24.097608,1.133434,2.000000
11.650000,24.086274,1.133434,2.000000
11.660000,24.074940,1.133433,2.000000
11.670000,24.063605,1.133432,2.000000
11.680000,24.052271,1.133431,2.000000
11.690000,24.040937,1.133431,2.000000
11.700000,24.029602,1.133430,2.000000
11.710000,24.018268,1.133429,2.000000
11.720000,24.006934,1.133428,2.000000
11.730000,23.995599,1.133428,2.000000
11.740000,23.984265,1.133427,2.000000
11.750000,23.972931,1.133426,2.000000
11.760000,23.961597,1.133425,2.000000
11.770000,23.950262,1.133425,2.000000
11.780000,23.938928,1.133424,2.000000
11.790000,23.927594,1.133423,2.000000
11.800000,23.916260,1.133422,2.000000
11.810000,23.904926,1.133422,2.000000
11.820000,23.893591,1.133421,2.000000
11.830000,23.882257,1.133420,2.000000
11.840000,23.870923,1.133419,2.000000
11.850000,23.859589,1.133419,2.000000
11.860000,23.848255,1.133418,2.000000
11.870000,23.836920,1.133417,2.000000
11.880000,23.825586,1.133416,2.000000
11.890000,23.814252,1.133416,2.000000
11.900000,23.802918,1.133415,2.000000
11.910000,23.791584,1.133414,2.000000
11.920000,23.780250,1.133413,2.000000
11.930000,23.768916,1.133413,2.000000
11.940000,23.757581,1.133412,2.000000
11.950000,23.746247,1.133411,2.000000
11.960000,23.734913,1.133410,2.000000
11.970000,23.723579,1.133409,2.000000
11.980000,23.712245,1.133409,2.000000
11.990000,23.700911,1.133408,2.000000
12.000000,23.689577,1.133407,2.000000
12.010000,23.678243,1.133406,2.000000
12.020000,23.666909,1.133406,2.000000
12.030000,23.655575,1.133405,2.000000
12.040000,23.644241,1.133404,2.000000
12.050000,23.632907,1.133403,2.000000
12.060000,23.621573,1.133403,2.000000
12.070000,23.610239,1.133402,2.000000
12.080000,23.598905,1.133401,2.000000
12.090000,23.587571,1.133400,2.000000
12.100000,23.576237,1.133400,2.000000
12.110000,23.564903,1.133399,2.000000
12.120000,23.553569,1.133398,2.000000
12.130000,23.542235,1.133397,2.000000
12.140000,23.530901,1.133397,2.000000
12.150000,23.519567,1.133396,2.000000
12.160000,23.508233,1.133395,2.000000
12.170000,23.496899,1.133394,2.000000
12.180000,23.485565,1.133394,2.000000
12.190000,23.474231,1.133393,2.000000
12.200000,23.462897,1.133392,2.000000
12.210000,23.451563,1.133391,2.000000
12.220000,23.440229,1.133391,2.000000
12.230000,23.428895,1.133390,2.000000
12.240000,23.417561,1.133389,2.000000
12.250000,23.406227,1.133388,2.000000
12.260000,23.394894,1.133388,2.000000
12.270000,23.383560,1.133387,2.000000
12.280000,23.372226,1.133386,2.000000
12.290000,23.360892,1.133385,2.000000
12.300000,23.349558,1.133385,2.000000
12.310000,23.338224,1.133384,2.000000
12.320000,23.326891,1.133383,2.000000
12.330000,23.315557,1.133382,2.000000
12.340000,23.304223,1.133382,2.000000
12.350000,23.292889,1.133381,2.000000
12.360000,23.281555,1.133380,2.000000
12.370000,23.270221,1.133379,2.000000
12.380000,23.258888,1.133379,2.000000
12.390000,23.247554,1.133378,2.000000
12.400000,23.236220,1.133377,2.000000
12.410000,23.224886,1.133376,2.000000
12.420000,23.213553,1.133375,2.000000
12.430000,23.202219,1.133375,2.000000
12.440000,23.190885,1.133374,2.000000
12.450000,23.179551,1.133373,2.000000
12.460000,23.168218,1.133372,2.000000
12.470000,23.156884,1.133372,2.000000
12.480000,23.145550,1.133371,2.000000
12.490000,23.134217,1.133370,2.000000
12.500000,23.122883,1.133369,2.000000
12.510000,23.111549,1.133369,2.000000
12.520000,23.100215,1.133368,2.000000
12.530000,23.088882,1.133367,2.000000
12.540000,23.077548,1.133366,2.000000
12.550000,23.066215,1.133366,2.000000
12.560000,23.054881,1.133365,2.000000
12.570000,23.043547,1.133364,2.000000
12.580000,23.032214,1.133363,2.000000
12.590000,23.020880,1.133363,2.000000
12.600000,23.009546,1.133362,2.000000
12.610000,22.998213,1.133361,2.000000
12.620000,22.986879,1.133360,2.000000
12.630000,22.975546,1.133360,2.000000
12.640000,22.964212,1.133359,2.000000
12.650000,22.952878,1.133358,2.000000
12.660000,22.941545,1.133357,2.000000
12.670000,22.930211,1.133357,2.000000
12.680000,22.918878,1.133356,2.000000
12.690000,22.907544,1.133355,2.000000
12.700000,22.896211,1.133354,2.000000
12.710000,22.884877,1.133354,2.000000
12.720000,22.873544,1.133353,2.000000
12.730000,22.862210,1.133352,2.000000
12.740000,22.850876,1.133351,2.000000
12.750000,22.839543,1.133351,2.000000
12.760000,22.828209,1.133350,2.000000
12.770000,22.816876,1.133349,2.000000
12.780000,22.805542,1.133348,2.000000
12.790000,22.794209,1.133348,2.000000
12.800000,22.782876,1.133347,2.000000
12.810000,22.771542,1.133346,2.000000
12.820000,22.760209,1.133345,2.000000
12.830000,22.748875,1.133345,2.000000
12.840000,22.737542,1.133344,2.000000
12.850000,22.726208,1.133343,2.000000
12.860000,22.714875,1.133342,2.000000
12.870000,22.703541,1.133341,2.000000
12.880000,22.692208,1.133341,2.000000
12.890000,22.680875,1.133340,2.000000
12.900000,22.669541,1.133339,2.000000
12.910000,22.658208,1.133338,2.000000
12.920000,22.646875,1.133338,2.000000
12.930000,22.635541,1.133337,2.000000
12.940000,22.624208,1.133336,2.000000
12.950000,22.612874,1.133335,2.000000
12.960000,22.601541,1.133335,2.000000
12.970000,22.590208,1.133334,2.000000
12.980000,22.578874,1.133333,2.000000
12.990000,22.567541,1.133332,2.000000
13.000000,22.556208,1.133332,2.000000
13.010000,22.544874,1.133331,2.000000
13.020000,22.533541,1.133330,2.000000
13.030000,22.522208,1.133329,2.000000
13.040000,22.510875,1.133329,2.000000
13.050000,22.499541,1.133328,2.000000
13.060000,22.488208,1.133327,2.000000
13.070000,22.476875,1.133326,2.000000
13.080000,22.465542,1.133326,2.000000
13.090000,22.454208,1.133325,2.000000
13.100000,22.442875,1.133324,2.000000
13.110000,22.431542,1.133323,2.000000
13.120000,22.420209,1.133323,2.000000
13.130000,22.408875,1.133322,2.000000
13.140000,22.397542,1.133321,2.000000
13.150000,22.386209,1.133320,2.000000
13.160000,22.374876,1.133320,2.000000
13.170000,22.363543,1.133319,2.000000
13.180000,22.352209,1.133318,2.000000
13.190000,22.340876,1.133317,2.000000
13.200000,22.329543,1.133317,2.000000
13.210000,22.318210,1.133316,2.000000
13.220000,22.306877,1.133315,2.000000
13.230000,22.295544,1.133314,2.000000
13.240000,22.284210,1.133314,2.000000
13.250000,22.272877,1.133313,2.000000
13.260000,22.261544,1.133312,2.000000
13.270000,22.250211,1.133311,2.000000
13.280000,22.238878,1.133311,2.000000
13.290000,22.227545,1.133310,2.000000
13.300000,22.216212,1.133309,2.000000
13.310000,22.204879,1.133308,2.000000
13.320000,22.193546,1.133307,2.000000
13.330000,22.182213,1.133307,2.000000
13.340000,22.170880,1.133306,2.000000
13.350000,22.159546,1.133305,2.000000
13.360000,22.148213,1.133304,2.000000
13.370000,22.136880,1.133304,2.000000
13.380000,22.125547,1.133303,2.000000
13.390000,22.114214,1.133302,2.000000
13.400000,22.102881,1.133301,2.000000
13.410000,22.091548,1.133301,2.000000
13.420000,22.080215,1.133300,2.000000
13.430000,22.068882,1.133299,2.000000
13.440000,22.057549,1.133298,2.000000
13.450000,22.046216,1.133298,2.000000
13.460000,22.034883,1.133297,2.000000
13.470000,22.023550,1.133296,2.000000
13.480000,22.012217,1.133295,2.000000
13.490000,22.000885,1.133295,2.000000
13.500000,21.989552,1.133294,2.000000
13.510000,21.978219,1.133293,2.000000
13.520000,21.966886,1.133292,2.000000
13.530000,21.955553,1.133292,2.000000
13.540000,21.944220,1.133291,2.000000
13.550000,21.932887,1.133290,2.000000
13.560000,21.921554,1.133289,2.000000
13.570000,21.910221,1.133289,2.000000
13.580000,21.898888,1.133288,2.000000
13.590000,21.887555,1.133287,2.000000
13.600000,21.876223,1.133286,2.000000
13.610000,21.864890,1.133286,2.000000
13.620000,21.853557,1.133285,2.000000
13.630000,21.842224,1.133284,2.000000
13.640000,21.830891,1.133283,2.000000
13.650000,21.819558,1.133283,2.000000
13.660000,21.808226,1.133282,2.000000
13.670000,21.796893,1.133281,2.000000
13.680000,21.785560,1.133280,2.000000
13.690000,21.774227,1.133280,2.000000
13.700000,21.762894,1.133279,2.000000
13.710000,21.751562,1.133278,2.000000
13.720000,21.740229,1.133277,2.000000
13.730000,21.728896,1.133277,2.000000
13.740000,21.717563,1.133276,2.000000
13.750000,21.706231,1.133275,2.000000
13.760000,21.694898,1.133274,2.000000
13.770000,21.683565,1.133273,2.000000
13.780000,21.672232,1.133273,2.000000
13.790000,21.660900,1.133272,2.000000
13.800000,21.649567,1.133271,2.000000
13.810000,21.638234,1.133270,2.000000
13.820000,21.626902,1.133270,2.000000
13.830000,21.615569,1.133269,2.000000
13.840000,21.604236,1.133268,2.000000
13.850000,21.592903,1.133267,2.000000
13.860000,21.581571,1.133267,2.000000
13.870000,21.570238,1.133266,2.000000
