time,x,y,height,velocity,pitch,yaw,ang_vel,ang_accel,fx,fy,fz,thrust,torque_gravity,torque_aero,torque_damping,gimbal_pitch_deg,gimbal_yaw_deg,target_x,target_y,target_z
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,-8.982891,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.004000,0.000000,0.000000,-0.000157,0.039227,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,-8.982886,0.000000,0.000000,0.000002,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.008000,0.000000,0.000000,-0.000471,0.078453,0.000000,10.000000,0.000009,0.002310,0.000000,0.000000,18.712125,27.695000,0.000000,0.000008,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.012000,0.000000,0.000000,-0.000458,0.003259,0.000000,10.000000,0.000046,0.009241,0.000000,0.000000,18.712108,27.695000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.016000,0.000000,0.000000,-0.000118,0.084971,0.000000,10.000000,0.000046,-0.000000,0.000000,0.000000,49.176091,58.159000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.020000,0.000000,0.000000,0.001081,0.299714,0.000001,10.000001,0.000046,-0.000000,0.000001,0.000000,49.175984,58.159000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.024000,0.000000,0.000000,0.003139,0.514456,0.000001,10.000001,0.000046,-0.000000,0.000001,0.000000,49.175776,58.159000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.028000,0.000000,0.000000,0.006056,0.729198,0.000001,10.000001,0.000046,-0.000000,0.000001,0.000000,52.437479,61.421000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.032000,0.000000,0.000000,0.009888,0.958182,0.000001,10.000001,0.000046,-0.000000,0.000001,0.000000,52.437072,61.421000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.036000,0.000000,0.000000,0.014637,1.187165,0.000001,10.000001,0.000046,-0.000000,0.000001,0.000000,55.697574,64.682000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.040000,0.000000,0.000000,0.020360,1.430695,0.000002,10.000002,0.000046,-0.000000,0.000002,0.000000,55.706756,64.682000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.044000,0.000000,0.000000,0.027057,1.674222,0.000002,10.000002,0.000046,-0.000000,0.000002,0.000000,55.706034,64.682000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.048000,0.000000,0.000000,0.034728,1.917745,0.000002,10.000002,0.000046,-0.000000,0.000002,0.000000,58.967227,67.944000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.052000,0.000000,0.000000,0.043430,2.175526,0.000002,10.000002,0.000046,-0.000000,0.000002,0.000000,58.966263,67.944000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.056000,0.000000,0.000000,0.053163,2.433302,0.000002,10.000002,0.000046,-0.000000,0.000003,0.000000,62.226197,71.205000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.060000,0.000000,0.000000,0.063984,2.705329,0.000002,10.000002,0.000046,-0.000000,0.000003,0.000001,62.224963,71.205000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.064000,0.000000,0.000000,0.075894,2.977350,0.000003,10.000003,0.000046,-0.000000,0.000003,0.000001,62.223619,71.205000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.068000,0.000000,0.000000,0.088891,3.249366,0.000003,10.000003,0.000046,-0.000001,0.000004,0.000001,65.484167,74.467000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.072000,0.000000,0.000000,0.103035,3.535992,0.000003,10.000003,0.000046,-0.000001,0.000004,0.000001,65.492328,74.467000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.076000,0.000000,0.000000,0.118326,3.822610,0.000003,10.000003,0.000046,-0.000001,0.000004,0.000001,65.490565,74.467000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.080000,0.000000,0.000000,0.134762,4.109221,0.000003,10.000003,0.000046,-0.000001,0.000004,0.000001,68.750686,77.729000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.084000,0.000000,0.000000,0.152403,4.410099,0.000004,10.000004,0.000046,-0.000001,0.000005,0.000001,68.748590,77.729000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.088000,0.000000,0.000000,0.171247,4.710969,0.000004,10.000004,0.000046,-0.000001,0.000005,0.000001,72.007369,80.990000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.092000,0.000000,0.000000,0.191353,5.026487,0.000004,10.000004,0.000046,-0.000002,0.000005,0.000001,72.014712,80.990000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.096000,0.000000,0.000000,0.212721,5.341995,0.000004,10.000004,0.000046,-0.000002,0.000006,0.000001,72.012114,80.990000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.100000,0.000000,0.000000,0.235351,5.657492,0.000004,10.000004,0.000046,-0.000002,0.000006,0.000001,75.271381,84.252000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.104000,0.000000,0.000000,0.259300,5.987268,0.000004,10.000004,0.000046,-0.000003,0.000006,0.000001,75.268382,84.252000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.108000,0.000000,0.000000,0.284568,6.317031,0.000005,10.000005,0.000046,-0.000003,0.000007,0.000001,78.526239,87.513000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.112000,0.000000,0.000000,0.311212,6.661067,0.000005,10.000005,0.000046,-0.000004,0.000007,0.000001,78.522808,87.513000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.116000,0.000000,0.000000,0.339232,7.005088,0.000005,10.000005,0.000046,-0.000004,0.000008,0.000001,81.781221,90.775000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.120000,0.000000,0.000000,0.368688,7.363821,0.000005,10.000005,0.000046,-0.000005,0.000008,0.000001,81.787124,90.775000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.124000,0.000000,0.000000,0.399578,7.722536,0.000005,10.000005,0.000046,-0.000006,0.000008,0.000001,81.783054,90.775000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.128000,0.000000,0.000000,0.431903,8.081234,0.000006,10.000006,0.000046,-0.000006,0.000009,0.000002,85.040819,94.037000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.132000,0.000000,0.000000,0.465720,8.454220,0.000006,10.000006,0.000046,-0.000007,0.000009,0.000002,85.036242,94.037000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.136000,0.000000,0.000000,0.501028,8.827186,0.000006,10.000006,0.000046,-0.000008,0.000010,0.000002,86.009488,95.015000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.140000,0.000000,0.000000,0.537846,9.204420,0.000006,10.000006,0.000046,-0.000009,0.000010,0.000002,85.992502,95.003000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.144000,0.000000,0.000000,0.576174,9.582038,0.000006,10.000006,0.000046,-0.000010,0.000010,0.000002,85.978139,94.984000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.148000,0.000000,0.000000,0.616012,9.959549,0.000006,10.000007,0.000046,-0.000012,0.000011,0.000002,85.972792,94.984000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.152000,0.000000,0.000000,0.657361,10.337036,0.000007,10.000007,0.000046,-0.000013,0.000011,0.000002,85.940269,94.957000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.156000,0.000000,0.000000,0.700218,10.714381,0.000007,10.000007,0.000046,-0.000014,0.000011,0.000002,85.934572,94.957000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.160000,0.000000,0.000000,0.744585,11.091701,0.000007,10.000007,0.000046,-0.000016,0.000011,0.000002,85.902701,94.931000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.164000,0.000000,0.000000,0.790462,11.469338,0.000007,10.000007,0.000046,-0.000017,0.000012,0.000002,85.906457,94.931000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.168000,0.000000,0.000000,0.837850,11.846949,0.000007,10.000007,0.000046,-0.000019,0.000012,0.000002,85.900233,94.931000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.172000,0.000000,0.000000,0.886748,12.224532,0.000008,10.000008,0.000045,-0.000021,0.000012,0.000002,85.870836,94.908000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.176000,0.000000,0.000000,0.937156,12.601987,0.000008,10.000008,0.000045,-0.000023,0.000013,0.000002,85.864269,94.908000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.180000,0.000000,0.000000,0.989074,12.979412,0.000008,10.000008,0.000045,-0.000025,0.000013,0.000002,85.835531,94.886000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.184000,0.000000,0.000000,1.042503,13.357169,0.000008,10.000008,0.000045,-0.000027,0.000013,0.000002,85.838423,94.886000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.188000,0.000000,0.000000,1.097442,13.734896,0.000008,10.000008,0.000045,-0.000029,0.000014,0.000002,85.798338,94.853000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.192000,0.000000,0.000000,1.153892,14.112446,0.000008,10.000009,0.000045,-0.000032,0.000014,0.000002,85.791086,94.853000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.196000,0.000000,0.000000,1.211852,14.489965,0.000009,10.000009,0.000045,-0.000034,0.000014,0.000002,85.783666,94.853000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.200000,0.000000,0.000000,1.271322,14.867451,0.000009,10.000009,0.000045,-0.000037,0.000014,0.000003,85.776078,94.853000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.204000,0.000000,0.000000,1.332301,15.244903,0.000009,10.000009,0.000044,-0.000040,0.000015,0.000003,85.718322,94.803000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.208000,0.000000,0.000000,1.394791,15.622560,0.000009,10.000009,0.000044,-0.000043,0.000015,0.000003,85.720201,94.803000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.212000,0.000000,0.000000,1.458792,16.000182,0.000009,10.000009,0.000044,-0.000046,0.000015,0.000003,85.712107,94.803000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.216000,0.000000,0.000000,1.524303,16.377769,0.000010,10.000010,0.000044,-0.000049,0.000016,0.000003,85.703847,94.803000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.220000,0.000000,0.000000,1.591324,16.755319,0.000010,10.000010,0.000044,-0.000052,0.000016,0.000003,85.695421,94.803000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.224000,0.000000,0.000000,1.659856,17.132832,0.000010,10.000010,0.000043,-0.000056,0.000016,0.000003,85.686831,94.803000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.228000,0.000000,0.000000,1.729897,17.510307,0.000010,10.000010,0.000043,-0.000060,0.000016,0.000003,85.604076,94.729000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.232000,0.000000,0.000000,1.801449,17.887876,0.000010,10.000010,0.000043,-0.000064,0.000017,0.000003,85.604960,94.729000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.236000,0.000000,0.000000,1.874510,18.265406,0.000010,10.000011,0.000043,-0.000067,0.000017,0.000003,85.595874,94.729000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.240000,0.000000,0.000000,1.949082,18.642896,0.000011,10.000011,0.000042,-0.000072,0.000017,0.000003,85.586625,94.729000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.244000,0.000000,0.000000,2.025163,19.020346,0.000011,10.000011,0.000042,-0.000076,0.000017,0.000003,85.577214,94.729000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,350.000000,1500.000000
0.248000,0.000000,0.000000,2.102754,19.397753,0.000011,10.000011,0.000042,-0.000080,-0.002590,1.744205,85.551581,94.729000,0.000000,-0.000000,-0.000000,-0.181639,-1.039270,0.000000,350.000000,1500.000000
0.252000,0.000000,0.000031,2.181854,19.775050,0.000011,10.000011,0.000041,-0.000085,-0.004904,3.352503,85.498560,94.729000,0.000000,0.000068,-0.000000,-0.349192,-1.997939,0.000000,350.000000,1500.000000
0.256000,0.000000,0.000121,2.262463,20.152122,0.000013,10.000019,0.000363,0.080360,-0.006887,4.835418,85.424507,94.729000,0.000000,0.000202,-0.000000,-0.503786,-2.882457,0.000000,350.000000,1500.000000
0.260000,-0.000000,0.000296,2.344578,20.528890,0.000018,10.000048,0.001321,0.239474,-0.008519,6.196289,85.235848,94.630000,0.000000,0.000401,-0.000000,-0.646457,-3.698757,0.000000,350.000000,1500.000000
0.264000,-0.000001,0.000581,2.428201,20.905784,0.000031,10.000122,0.003232,0.477752,-0.009824,7.455901,85.154112,94.630000,0.000000,0.000666,-0.000000,-0.778160,-4.452297,0.000000,350.000000,1500.000000
0.268000,-0.000001,0.000997,2.513329,21.282290,0.000056,10.000267,0.006395,0.790744,-0.010814,8.617665,85.044668,94.630000,0.000000,0.000991,-0.000000,-0.899772,-5.148098,0.000000,350.000000,1500.000000
0.272000,-0.000002,0.001566,2.599961,21.658390,0.000101,10.000521,0.011105,1.177553,-0.011513,9.689421,84.929923,94.630000,0.000000,0.001378,-0.000000,-1.012101,-5.790781,0.000000,350.000000,1500.000000
0.276000,-0.000003,0.002306,2.688094,22.034081,0.000171,10.000924,0.017651,1.636425,-0.011952,10.678410,84.812113,94.630000,0.000000,0.001823,-0.000000,-1.115891,-6.384595,0.000000,350.000000,1500.000000
0.280000,-0.000004,0.003235,2.777727,22.409368,0.000277,10.001526,0.026313,2.165617,-0.012163,11.591314,84.693021,94.630000,0.000000,0.002326,-0.000000,-1.211824,-6.933449,0.000000,350.000000,1500.000000
0.284000,-0.000005,0.004369,2.868856,22.784261,0.000426,10.002381,0.037367,2.763403,-0.012174,12.428902,84.533402,94.589000,0.000000,0.002886,-0.000000,-1.300532,-7.440941,0.000000,350.000000,1500.000000
0.288000,-0.000007,0.005723,2.961483,23.159056,0.000631,10.003551,0.051112,3.436255,-0.012028,13.207285,84.425479,94.589000,0.000000,0.003506,-0.000000,-1.382593,-7.910380,0.000000,350.000000,1500.000000
0.292000,-0.000009,0.007311,3.055603,23.533494,0.000902,10.005103,0.067785,4.168364,-0.011750,13.926656,84.309787,94.589000,0.000000,0.004176,-0.000001,-1.458541,-8.344808,0.000000,350.000000,1500.000000
0.296000,-0.000011,0.009145,3.151216,23.907597,0.001252,10.007111,0.087642,4.964202,-0.011371,14.591809,84.196755,94.589000,0.000000,0.004897,-0.000001,-1.528865,-8.747026,0.000000,350.000000,1500.000000
0.300000,-0.000013,0.011238,3.248319,24.281386,0.001696,10.009654,0.110931,5.822114,-0.010920,15.207156,84.086834,94.589000,0.000000,0.005670,-0.000001,-1.594019,-9.119609,0.000000,350.000000,1500.000000
0.304000,-0.000016,0.013599,3.346910,24.654887,0.002248,10.012817,0.137892,6.740462,-0.010269,15.542923,82.598983,93.188000,0.000000,0.006492,-0.000001,-1.654418,-9.464928,0.000000,350.000000,1500.000000
0.308000,-0.000018,0.016236,3.446965,25.022433,0.002923,10.016691,0.168837,7.736079,-0.009760,16.062667,82.507440,93.188000,0.000000,0.007361,-0.000002,-1.710446,-9.785161,0.000000,350.000000,1500.000000
0.312000,-0.000021,0.019158,3.548482,25.389737,0.003738,10.021373,0.203869,8.758037,-0.009257,16.544368,82.409768,93.188000,0.000000,0.008266,-0.000002,-1.762454,-10.082314,0.000000,350.000000,1500.000000
0.316000,-0.000024,0.022373,3.651459,25.756819,0.004711,10.026961,0.243207,9.834506,-0.008782,16.991122,82.315810,93.188000,0.000000,0.009215,-0.000002,-1.810770,-10.358230,0.000000,350.000000,1500.000000
0.320000,-0.000027,0.025888,3.755895,26.123701,0.005859,10.033562,0.287063,10.963923,-0.008357,17.405768,82.225549,93.188000,0.000000,0.010208,-0.000003,-1.855691,-10.614605,0.000000,350.000000,1500.000000
0.324000,-0.000030,0.029713,3.861788,26.490401,0.007202,10.041286,0.335642,12.144743,-0.008001,17.790916,82.138925,93.188000,0.000000,0.011243,-0.000003,-1.897495,-10.853000,0.000000,350.000000,1500.000000
0.328000,-0.000034,0.033852,3.969136,26.856937,0.008759,10.050249,0.389143,13.375443,-0.007573,17.767038,80.134434,91.229000,0.000000,0.012318,-0.000004,-1.936436,-11.074850,0.000000,350.000000,1500.000000
0.332000,-0.000037,0.038307,4.077907,27.215635,0.010551,10.060579,0.448043,14.724827,-0.007420,18.093178,80.076068,91.229000,0.000000,0.013452,-0.000005,-1.972748,-11.281474,0.000000,350.000000,1500.000000
0.336000,-0.000041,0.043083,4.188100,27.574201,0.012599,10.072398,0.512163,16.030170,-0.007394,18.396920,80.001313,91.229000,0.000000,0.014585,-0.000005,-2.006649,-11.474086,0.000000,350.000000,1500.000000
0.340000,-0.000045,0.048186,4.299714,27.932650,0.014926,10.085836,0.581681,17.379446,-0.007512,18.680081,79.929639,91.229000,0.000000,0.015753,-0.000006,-2.038338,-11.653802,0.000000,350.000000,1500.000000
0.344000,-0.000048,0.053621,4.412748,28.290994,0.017553,10.101026,0.656766,18.771212,-0.007791,18.944330,79.860893,91.229000,0.000000,0.016956,-0.000007,-2.068000,-11.821649,0.000000,350.000000,1500.000000
0.348000,-0.000053,0.059392,4.527199,28.649246,0.020504,10.118106,0.737582,20.204044,-0.008251,19.191200,79.794920,91.229000,0.000000,0.018192,-0.000008,-2.095804,-11.978570,0.000000,350.000000,1500.000000
0.352000,-0.000057,0.065504,4.643068,29.007415,0.023801,10.137219,0.824288,21.676544,-0.008908,19.422100,79.731563,91.229000,0.000000,0.019461,-0.000009,-2.121909,-12.125434,0.000000,350.000000,1500.000000
0.356000,-0.000061,0.071961,4.760352,29.365513,0.027469,10.158510,0.917038,23.187337,-0.009779,19.638323,79.670667,91.229000,0.000000,0.020760,-0.000010,-2.146460,-12.263038,0.000000,350.000000,1500.000000
0.360000,-0.000066,0.078766,4.879052,29.723546,0.031533,10.182132,1.015978,24.735073,-0.010674,19.459155,77.901182,89.476000,0.000000,0.022090,-0.000012,-2.169593,-12.392115,0.000000,350.000000,1500.000000
0.364000,-0.000070,0.085918,4.999136,30.074273,0.036019,10.208247,1.121504,26.381624,-0.012004,19.645837,77.855655,89.476000,0.000000,0.023456,-0.000013,-2.191431,-12.513341,0.000000,350.000000,1500.000000
0.368000,-0.000075,0.093418,5.120604,30.424950,0.040952,10.237012,1.233385,27.970066,-0.013597,19.821348,77.802298,89.476000,0.000000,0.024816,-0.000014,-2.212091,-12.627334,0.000000,350.000000,1500.000000
0.372000,-0.000080,0.101272,5.243456,30.775582,0.046359,10.268590,1.351745,29.590081,-0.015473,19.986591,77.750779,89.476000,0.000000,0.026201,-0.000016,-2.231680,-12.734663,0.000000,350.000000,1500.000000
0.376000,-0.000086,0.109480,5.367690,31.126175,0.052266,10.303145,1.476707,31.240450,-0.017649,20.142399,77.700970,89.476000,0.000000,0.027610,-0.000018,-2.250298,-12.835854,0.000000,350.000000,1500.000000
0.380000,-0.000092,0.118046,5.493305,31.476734,0.058700,10.340850,1.608387,32.919991,-0.020146,20.289535,77.652744,89.476000,0.000000,0.029043,-0.000020,-2.268037,-12.931385,0.000000,350.000000,1500.000000
0.384000,-0.000098,0.126974,5.620301,31.827263,0.065687,10.381876,1.746897,34.627564,-0.022982,20.428704,77.605982,89.476000,0.000000,0.030499,-0.000021,-2.284984,-13.021700,0.000000,350.000000,1500.000000
0.388000,-0.000104,0.136264,5.748676,32.177764,0.073257,10.426404,1.892345,36.362071,-0.026178,20.560550,77.560574,89.476000,0.000000,0.031976,-0.000024,-2.301219,-13.107203,0.000000,350.000000,1500.000000
0.392000,-0.000111,0.145920,5.878430,32.528242,0.081436,10.474616,2.044835,38.122461,-0.025126,17.462489,63.988080,75.569000,0.000000,0.033475,-0.000026,-2.316817,-13.188266,0.000000,350.000000,1500.000000
0.396000,-0.000119,0.155887,6.009323,32.818023,0.090255,10.526706,2.204850,40.003690,-0.028489,17.562949,63.961818,75.569000,0.000000,0.034766,-0.000028,-2.331847,-13.265233,0.000000,350.000000,1500.000000
0.400000,-0.000127,0.166166,6.141355,33.107773,0.099738,10.582837,2.370776,41.481428,-0.032211,17.658618,63.926659,75.569000,0.000000,0.036016,-0.000030,-2.346376,-13.338415,0.000000,350.000000,1500.000000
0.404000,-0.000135,0.176760,6.274524,33.397496,0.109909,10.643169,2.542657,42.970433,-0.036307,17.749882,63.892336,75.569000,0.000000,0.037274,-0.000033,-2.360465,-13.408101,0.000000,350.000000,1500.000000
0.408000,-0.000144,0.187669,6.408831,33.687192,0.120791,10.707871,2.720537,44.470021,-0.040797,17.837101,63.858780,75.569000,0.000000,0.038541,-0.000036,-2.374172,-13.474555,0.000000,350.000000,1500.000000
0.412000,-0.000154,0.198896,6.544274,33.976863,0.132409,10.777109,2.904456,45.979572,-0.045697,17.920603,63.825925,75.569000,0.000000,0.039815,-0.000038,-2.387550,-13.538019,0.000000,350.000000,1500.000000
0.416000,-0.000165,0.210442,6.680852,34.266512,0.144787,10.851057,3.094450,47.498533,-0.051026,18.000692,63.793710,75.569000,0.000000,0.041098,-0.000041,-2.400652,-13.598714,0.000000,350.000000,1500.000000
0.420000,-0.000177,0.222308,6.818567,34.556138,0.157949,10.929887,3.290556,49.026424,-0.056805,18.077644,63.762078,75.569000,0.000000,0.042387,-0.000044,-2.413523,-13.656844,0.000000,350.000000,1500.000000
0.424000,-0.000189,0.234496,6.957416,34.845742,0.171920,11.013777,3.492807,50.562837,-0.063054,18.151717,63.730977,75.569000,0.000000,0.043684,-0.000047,-2.426211,-13.712593,0.000000,350.000000,1500.000000
0.428000,-0.000203,0.247007,7.097399,35.135326,0.186725,11.102908,3.701237,52.107438,-0.069793,18.223146,63.700356,75.569000,0.000000,0.044987,-0.000050,-2.438758,-13.766132,0.000000,350.000000,1500.000000
0.432000,-0.000218,0.259842,7.238516,35.424890,0.202389,11.197460,3.915877,53.659978,-0.077045,18.292147,63.670170,75.569000,0.000000,0.046298,-0.000054,-2.451205,-13.817616,0.000000,350.000000,1500.000000
0.436000,-0.000234,0.273003,7.380766,35.714434,0.218936,11.297620,4.136758,55.220288,-0.084831,18.358920,63.640377,75.569000,0.000000,0.047614,-0.000057,-2.463592,-13.867186,0.000000,350.000000,1500.000000
0.440000,-0.000252,0.286491,7.524149,36.003958,0.236391,11.403576,4.363911,56.788287,-0.072645,14.351358,47.485196,58.937000,0.000000,0.048937,-0.000061,-2.475954,-13.914972,0.000000,350.000000,1500.000000
0.444000,-0.000271,0.300235,7.668379,36.220886,0.254785,11.515546,4.598493,58.645560,-0.079609,14.400397,47.482495,58.937000,0.000000,0.050014,-0.000065,-2.488329,-13.961091,0.000000,350.000000,1500.000000
0.448000,-0.000292,0.314235,7.813457,36.437788,0.274135,11.633680,4.837483,59.747360,-0.087046,14.448099,47.460419,58.937000,0.000000,0.050935,-0.000069,-2.500751,-14.005649,0.000000,350.000000,1500.000000
0.452000,-0.000314,0.328493,7.959380,36.654665,0.294459,11.758128,5.080862,60.844937,-0.094970,14.494573,47.438556,58.937000,0.000000,0.051853,-0.000073,-2.513252,-14.048742,0.000000,350.000000,1500.000000
0.456000,-0.000338,0.343010,8.106150,36.871518,0.315773,11.889042,5.328617,61.938654,-0.103399,14.539922,47.416885,58.937000,0.000000,0.052769,-0.000077,-2.525864,-14.090459,0.000000,350.000000,1500.000000
0.460000,-0.000364,0.357786,8.253766,37.088345,0.338096,12.026576,5.580733,63.028959,-0.112351,14.584238,47.395384,58.937000,0.000000,0.053682,-0.000081,-2.538617,-14.130880,0.000000,350.000000,1500.000000
0.464000,-0.000391,0.372822,8.402227,37.305148,0.361445,12.170885,5.837198,64.116380,-0.121842,14.627606,47.374032,58.937000,0.000000,0.054593,-0.000085,-2.551541,-14.170074,0.000000,350.000000,1500.000000
0.468000,-0.000421,0.388120,8.551533,37.521927,0.385837,12.322125,6.098004,65.201530,-0.131891,14.670107,47.352812,58.937000,0.000000,0.055503,-0.000089,-2.564664,-14.208107,0.000000,350.000000,1500.000000
0.472000,-0.000453,0.403678,8.701684,37.738681,0.411290,12.480454,6.363145,66.285103,-0.142517,14.711811,47.331708,58.937000,0.000000,0.056413,-0.000094,-2.578012,-14.245036,0.000000,350.000000,1500.000000
0.476000,-0.000488,0.419500,8.852679,37.955410,0.437820,12.646030,6.632616,67.367882,-0.134457,12.892785,40.166897,51.555000,0.000000,0.057323,-0.000098,-2.591613,-14.280911,0.000000,350.000000,1500.000000
0.480000,-0.000525,0.435551,9.004391,38.139811,0.465448,12.819033,6.907080,68.615984,-0.144814,12.928055,40.158645,51.555000,0.000000,0.058122,-0.000103,-2.605491,-14.315780,0.000000,350.000000,1500.000000
0.484000,-0.000565,0.451833,9.156821,38.324188,0.494188,12.999602,7.184926,69.461328,-0.155729,12.962791,40.140657,51.555000,0.000000,0.058830,-0.000108,-2.619673,-14.349680,0.000000,350.000000,1500.000000
0.488000,-0.000608,0.468347,9.309967,38.508540,0.524053,13.187878,7.466140,70.303629,-0.167217,12.997038,40.122727,51.555000,0.000000,0.059537,-0.000112,-2.634183,-14.382646,0.000000,350.000000,1500.000000
0.492000,-0.000653,0.485093,9.463830,38.692866,0.555055,13.384003,7.750716,71.143971,-0.179295,13.030836,40.104846,51.555000,0.000000,0.060243,-0.000117,-2.649043,-14.414709,0.000000,350.000000,1500.000000
0.496000,-0.000702,0.502072,9.618409,38.877168,0.587210,13.588119,8.038650,71.983507,-0.191980,13.064222,40.087005,51.555000,0.000000,0.060950,-0.000122,-2.664278,-14.445894,0.000000,350.000000,1500.000000
0.500000,-0.000754,0.519284,9.773704,39.061445,0.620530,13.800369,8.329944,72.823456,-0.205289,13.097230,40.069194,51.555000,0.000000,0.061658,-0.000127,-2.679909,-14.476222,0.000000,350.000000,1500.000000
